image_name,scene_type=natural_landscape,scene_type=urban,scene_type=indoor,scene_type=portrait,scene_type=other,lighting_type=daylight,lighting_type=artificial,lighting_type=mixed,luminance_level=high,luminance_level=medium,luminance_level=low,camera_to_object_distance=close,camera_to_object_distance=medium,camera_to_object_distance=far,memory_color=sky_blue,memory_color=grass_foliage_green,memory_color=human_skin_tone,memory_color=water_blue,memory_color=snow_cloud_white,memory_color=none
KonIQ-10k IQA Database/512x384/8260840073.jpg,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
KonIQ-10k IQA Database/512x384/8259557757.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8259404043.jpg,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8261560586.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8262387641.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8262966434.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8262794558.jpg,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8263016549.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8263420706.jpg,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8266134524.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8266041849.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8267105534.jpg,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8267353806.jpg,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
KonIQ-10k IQA Database/512x384/8266648992.jpg,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
KonIQ-10k IQA Database/512x384/826373.jpg,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8267153015.jpg,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8267201129.jpg,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8268523027.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8267786798.jpg,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8268859988.jpg,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8270648540.jpg,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8269784088.jpg,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8269777387.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
KonIQ-10k IQA Database/512x384/8270671503.jpg,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8268756631.jpg,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8270913623.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/827067298.jpg,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8272706512.jpg,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8272930518.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8272075374.jpg,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8273957786.jpg,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/82729305186.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8274584258.jpg,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8273944978.jpg,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8274829582.jpg,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8275793121.jpg,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/82824130.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8281818195.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8278414113.jpg,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8279922752.jpg,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8282376526.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8282451903.jpg,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
KonIQ-10k IQA Database/512x384/8282948203.jpg,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8283511236.jpg,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
KonIQ-10k IQA Database/512x384/8283257984.jpg,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8285094496.jpg,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
KonIQ-10k IQA Database/512x384/8284022272.jpg,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8283451606.jpg,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8286418266.jpg,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8287040167.jpg,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8288312901.jpg,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8287545136.jpg,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8291626660.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8288373596.jpg,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8292084929.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8289927707.jpg,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
KonIQ-10k IQA Database/512x384/8292826193.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8292596709.jpg,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8293206684.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8297827964.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8296218747.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8299281180.jpg,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8299135149.jpg,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0
KonIQ-10k IQA Database/512x384/8293797976.jpg,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8297923368.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8301114122.jpg,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8300309247.jpg,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8301271447.jpg,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8302682948.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8302396098.jpg,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8303933730.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8304558173.jpg,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8303662528.jpg,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8303486295.jpg,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
KonIQ-10k IQA Database/512x384/8304043296.jpg,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8304722901.jpg,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8303968382.jpg,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0
KonIQ-10k IQA Database/512x384/8305620668.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
KonIQ-10k IQA Database/512x384/8305612260.jpg,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8305212885.jpg,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
KonIQ-10k IQA Database/512x384/8306749332.jpg,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8306155022.jpg,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8305669061.jpg,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8308350290.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8308200442.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8306770184.jpg,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8308811931.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8307817608.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8309215514.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8310619532.jpg,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
KonIQ-10k IQA Database/512x384/8311563943.jpg,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8310254529.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8314966745.jpg,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8310618188.jpg,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8314358374.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8316898244.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8318268016.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
KonIQ-10k IQA Database/512x384/8317893385.jpg,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8320098796.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8320017511.jpg,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
KonIQ-10k IQA Database/512x384/8320423007.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8319445883.jpg,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
KonIQ-10k IQA Database/512x384/8320489600.jpg,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8320909145.jpg,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8321126258.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8321155777.jpg,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8321981131.jpg,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8321029602.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8321480608.jpg,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8321682395.jpg,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8322388606.jpg,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0
KonIQ-10k IQA Database/512x384/8322413607.jpg,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8322643928.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8322994549.jpg,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
KonIQ-10k IQA Database/512x384/8323120996.jpg,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
KonIQ-10k IQA Database/512x384/8325732255.jpg,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8325420861.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8329958275.jpg,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8329144701.jpg,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8329986781.jpg,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0
KonIQ-10k IQA Database/512x384/8329938246.jpg,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
KonIQ-10k IQA Database/512x384/8331586612.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8330807035.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8331607175.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
KonIQ-10k IQA Database/512x384/8332215391.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8331758509.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8330723470.jpg,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8333619480.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8333683532.jpg,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0
KonIQ-10k IQA Database/512x384/8333814090.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8333982072.jpg,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
KonIQ-10k IQA Database/512x384/8334203333.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8333161105.jpg,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8334314471.jpg,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8336846212.jpg,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
KonIQ-10k IQA Database/512x384/8339157161.jpg,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8338842182.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
KonIQ-10k IQA Database/512x384/8339615907.jpg,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8339210713.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8341991106.jpg,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8342894979.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8337813363.jpg,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8343118972.jpg,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8345197886.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8346970641.jpg,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8345496530.jpg,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8346245093.jpg,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8343579007.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8346047313.jpg,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
KonIQ-10k IQA Database/512x384/8347284037.jpg,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8349327834.jpg,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8348113359.jpg,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8350811947.jpg,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8351013561.jpg,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
KonIQ-10k IQA Database/512x384/8350532456.jpg,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8348001072.jpg,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
KonIQ-10k IQA Database/512x384/8351568109.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8350531104.jpg,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8351745980.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8352587213.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8352959449.jpg,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8351819316.jpg,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
KonIQ-10k IQA Database/512x384/8351907965.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8352296647.jpg,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8353048335.jpg,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8353492181.jpg,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8353276755.jpg,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8353646596.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8354332729.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8354479425.jpg,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8354529751.jpg,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8354855845.jpg,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8356375190.jpg,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8354584594.jpg,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8357037213.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8357910475.jpg,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8358094625.jpg,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8357913829.jpg,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
KonIQ-10k IQA Database/512x384/8356442304.jpg,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8358374077.jpg,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
KonIQ-10k IQA Database/512x384/8358381896.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8358982372.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8357323256.jpg,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
KonIQ-10k IQA Database/512x384/8360589310.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8360975985.jpg,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8362126677.jpg,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0
KonIQ-10k IQA Database/512x384/8362338513.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8364603294.jpg,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8362183655.jpg,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8362730833.jpg,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8373140830.jpg,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
KonIQ-10k IQA Database/512x384/8365545870.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8374149596.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8373530988.jpg,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8375094776.jpg,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
KonIQ-10k IQA Database/512x384/8374735482.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
KonIQ-10k IQA Database/512x384/8375633718.jpg,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8375881781.jpg,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KonIQ-10k IQA Database/512x384/8373449722.jpg,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8377051997.jpg,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8377341554.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8377086521.jpg,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
KonIQ-10k IQA Database/512x384/8376951271.jpg,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
KonIQ-10k IQA Database/512x384/8377336301.jpg,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
KonIQ-10k IQA Database/512x384/8377908446.jpg,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
